id,year,clearance,carclass,height,length,doorscount,width,fuelconsumption,bodytype,power,cost,availabilitycount,photo,mark,model,dB_at_idle,dB_at_50kmh,dB_at_80kmh,dB_at_100kmh,dB_at_120kmh,dB_at_140kmh,X,Y
1783,2010,225,J,1950,4950,5,1970,-1,ALLROAD_5_DOORS,235,2500000,4,http://avatars.mds.yandex.net/get-verba/787013/2a000001609cf72194970182c60bdb0c7e76/cattouchret,Toyota,Land Cruiser,,,,,,,-5.6053395,-15.77736
1784,2011,225,J,1950,4950,5,1970,-1,ALLROAD_5_DOORS,235,2900000,7,http://avatars.mds.yandex.net/get-verba/787013/2a000001609cf72194970182c60bdb0c7e76/cattouchret,Toyota,Land Cruiser,,,,,,,-5.6053557,-15.777356
1785,2012,275,J,2020,4950,5,2080,-1,ALLROAD_5_DOORS,235,2900000,5,http://avatars.mds.yandex.net/get-verba/787013/2a00000160962ded4804906dc2d9358d8e7f/cattouchret,Toyota,Land Cruiser,,,,,,,-6.49239,-16.01723
1786,2013,275,J,2020,4950,5,2080,-1,ALLROAD_5_DOORS,235,3000000,4,http://avatars.mds.yandex.net/get-verba/787013/2a00000160962ded4804906dc2d9358d8e7f/cattouchret,Toyota,Land Cruiser,,,,,,,-6.4914236,-16.017298
1787,2014,275,J,2020,4950,5,2080,-1,ALLROAD_5_DOORS,235,4000000,9,http://avatars.mds.yandex.net/get-verba/787013/2a00000160962ded4804906dc2d9358d8e7f/cattouchret,Toyota,Land Cruiser,,,,,,,-6.492439,-16.01721
1788,2015,275,J,2020,4950,5,2080,-1,ALLROAD_5_DOORS,249,4500000,6,http://avatars.mds.yandex.net/get-verba/1030388/2a00000160984972a6cc1c3ea9b55f61c1ce/cattouchret,Toyota,Land Cruiser,,,,,,,-6.5203767,-15.999522
1789,2016,275,J,2020,4950,5,2080,-1,ALLROAD_5_DOORS,249,5500000,9,http://avatars.mds.yandex.net/get-verba/1030388/2a00000160984972a6cc1c3ea9b55f61c1ce/cattouchret,Toyota,Land Cruiser,,,,,,,-6.520402,-15.999496
1790,2017,275,J,2020,4950,5,2080,-1,ALLROAD_5_DOORS,249,5500000,3,http://avatars.mds.yandex.net/get-verba/1030388/2a00000160984972a6cc1c3ea9b55f61c1ce/cattouchret,Toyota,Land Cruiser,,,,,,,-6.52041,-15.999503
1791,2018,275,J,2020,4950,5,2080,-1,ALLROAD_5_DOORS,249,6000000,10,http://avatars.mds.yandex.net/get-verba/1030388/2a00000160984972a6cc1c3ea9b55f61c1ce/cattouchret,Toyota,Land Cruiser,,,,,,,-6.520412,-15.9995165
1792,2019,275,J,2020,4950,5,2080,-1,ALLROAD_5_DOORS,249,7000000,7,http://avatars.mds.yandex.net/get-verba/1030388/2a00000160984972a6cc1c3ea9b55f61c1ce/cattouchret,Toyota,Land Cruiser,,,,,,,-6.519905,-15.999493
1793,2020,275,J,2020,4950,5,2080,-1,ALLROAD_5_DOORS,249,8000000,5,http://avatars.mds.yandex.net/get-verba/1030388/2a00000160984972a6cc1c3ea9b55f61c1ce/cattouchret,Toyota,Land Cruiser,,,,,,,-6.52044,-15.99949
1794,2010,220,J,1845,4760,5,1885,-1,ALLROAD_5_DOORS,163,2000000,3,http://avatars.mds.yandex.net/get-verba/1030388/2a000001609d4a6d03fe3aa035b71fdab3de/cattouchret,Toyota,Land Cruiser Prado,,,,,,,0.920755,-16.783398
1795,2011,220,J,1845,4760,5,1885,-1,ALLROAD_5_DOORS,163,2200000,4,http://avatars.mds.yandex.net/get-verba/1030388/2a000001609d4a6d03fe3aa035b71fdab3de/cattouchret,Toyota,Land Cruiser Prado,,,,,,,0.92074364,-16.783346
1796,2012,220,J,1845,4760,5,1885,-1,ALLROAD_5_DOORS,163,2500000,7,http://avatars.mds.yandex.net/get-verba/1030388/2a000001609d4a6d03fe3aa035b71fdab3de/cattouchret,Toyota,Land Cruiser Prado,,,,,,,0.9207434,-16.783342
1797,2013,220,J,1890,4780,5,1885,-1,ALLROAD_5_DOORS,163,2300000,5,http://avatars.mds.yandex.net/get-verba/787013/2a000001609cf65afb04a125ed6ab3183a3d/cattouchret,Toyota,Land Cruiser Prado,,,,,,,0.512227,-17.036163
1798,2014,220,J,1890,4780,5,1885,-1,ALLROAD_5_DOORS,163,2800000,4,http://avatars.mds.yandex.net/get-verba/787013/2a000001609cf65afb04a125ed6ab3183a3d/cattouchret,Toyota,Land Cruiser Prado,,,,,,,0.512227,-17.036158
1799,2015,220,J,1890,4780,5,1885,-1,ALLROAD_5_DOORS,163,3000000,11,http://avatars.mds.yandex.net/get-verba/787013/2a000001609cf65afb04a125ed6ab3183a3d/cattouchret,Toyota,Land Cruiser Prado,,,,,,,0.5119823,-17.036102
1800,2016,220,J,1890,4780,5,1885,-1,ALLROAD_5_DOORS,163,3000000,5,http://avatars.mds.yandex.net/get-verba/787013/2a000001609cf65afb04a125ed6ab3183a3d/cattouchret,Toyota,Land Cruiser Prado,,,,,,,0.5119816,-17.036104
1801,2017,250,J,1955,4840,5,2070,-1,ALLROAD_5_DOORS,177,3000000,9,http://avatars.mds.yandex.net/get-verba/216201/2a0000016905f23a0c437cdebb17dc56303a/cattouchret,Toyota,Land Cruiser Prado,,,,,,,-5.609772,-16.62005
1802,2018,250,J,1955,4840,5,2070,-1,ALLROAD_5_DOORS,177,4500000,4,http://avatars.mds.yandex.net/get-verba/216201/2a0000016905f23a0c437cdebb17dc56303a/cattouchret,Toyota,Land Cruiser Prado,,,,,,,-5.6098084,-16.620035
1803,2019,250,J,1955,4840,5,2070,-1,ALLROAD_5_DOORS,177,5000000,3,http://avatars.mds.yandex.net/get-verba/216201/2a0000016905f23a0c437cdebb17dc56303a/cattouchret,Toyota,Land Cruiser Prado,,,,,,,-5.6098075,-16.62003
1804,2020,215,F,1845,4840,5,1855,-1,ALLROAD_5_DOORS,163,5000000,3,http://avatars.mds.yandex.net/get-verba/3587101/2a00000178875ee704791437db034a6502a8/cattouchret,Toyota,Land Cruiser Prado,,,,,,,0.41008556,-16.380062
1805,2017,160,M,1825,4695,5,1695,-1,MINIVAN,99,1700000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001609358554b80f7302b0b4e2f37e2/cattouchret,Toyota,Noah,,,,,,,4.517557,-16.481634
1806,2016,150,A,1525,3650,5,1665,-1,HATCHBACK_5_DOORS,69,800000,1,http://avatars.mds.yandex.net/get-verba/1030388/2a0000016090711dd16f446b7e99c16980ed/cattouchret,Toyota,Passo,,,,,,,10.719653,17.813442
1807,2017,150,A,1525,3650,5,1665,-1,HATCHBACK_5_DOORS,69,650000,1,http://avatars.mds.yandex.net/get-verba/1030388/2a0000016090711dd16f446b7e99c16980ed/cattouchret,Toyota,Passo,,,,,,,10.719632,17.81338
1808,2010,140,C,1500,4460,5,1745,-1,HATCHBACK_5_DOORS,99,1100000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001609ce98c8cdec511c65c90e1fff4/cattouchret,Toyota,Prius,,,,,,,4.797576,1.8714175
1809,2011,140,C,1490,4480,5,1745,-1,HATCHBACK_5_DOORS,99,1100000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d5cbc972a3cb4e2dacb198083/cattouchret,Toyota,Prius,,,,,,,4.5805726,1.8763993
1810,2012,140,C,1490,4480,5,1745,-1,HATCHBACK_5_DOORS,99,1200000,3,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d5cbc972a3cb4e2dacb198083/cattouchret,Toyota,Prius,,,,,,,4.580586,1.8764178
1811,2013,140,C,1490,4480,5,1745,-1,HATCHBACK_5_DOORS,99,900000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d5cbc972a3cb4e2dacb198083/cattouchret,Toyota,Prius,,,,,,,4.5802093,1.8764327
1812,2014,140,C,1490,4480,5,1745,-1,HATCHBACK_5_DOORS,99,1400000,2,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d5cbc972a3cb4e2dacb198083/cattouchret,Toyota,Prius,,,,,,,4.5797353,1.8763586
1813,2012,145,M,1575,4615,5,1775,-1,WAGON,99,900000,1,http://avatars.mds.yandex.net/get-verba/787013/2a0000016092c8778758274ca260a33aaa00/cattouchret,Toyota,Prius Alpha,,,,,,,-3.9366083,0.00895167
1814,2015,145,M,1575,4630,5,1775,-1,WAGON,99,1300000,1,http://avatars.mds.yandex.net/get-verba/1030388/2a000001609447728aef79408b044dc78206/cattouchret,Toyota,Prius Alpha,,,,,,,-3.9859726,0.031985484
1815,2016,140,C,1525,4245,5,1690,-1,WAGON,95,800000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001609392944e192ca80906cfe37a7b/cattouchret,Toyota,Probox,,,,,,,6.84352,8.048478
1816,2011,145,M,1585,3995,5,1695,-1,HATCHBACK_5_DOORS,99,700000,1,http://avatars.mds.yandex.net/get-verba/1030388/2a000001609d05b24ecf99a91715a52c169f/cattouchret,Toyota,Ractis,,,,,,,16.983212,9.269767
1817,2014,145,M,1585,3995,5,1695,-1,HATCHBACK_5_DOORS,99,800000,1,http://avatars.mds.yandex.net/get-verba/1030388/2a000001609d05b24ecf99a91715a52c169f/cattouchret,Toyota,Ractis,,,,,,,16.983212,9.269747
1818,2011,254,J,1895,5210,5,2027,-1,ALLROAD_5_DOORS,310,2900000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d4788f8862d7261595a87173f/cattouchret,Toyota,Sequoia,,,,,,,-10.929234,-14.812126
1819,2017,145,M,1675,4235,5,1695,-1,MINIVAN,74,1600000,1,http://avatars.mds.yandex.net/get-verba/1030388/2a00000160953c9e194a271822693e786821/cattouchret,Toyota,Sienta,,,,,,,19.154228,-0.012231213
1820,2015,150,M,1720,3990,3,1690,-1,MINIVAN,94,800000,1,http://avatars.mds.yandex.net/get-verba/1030388/2a0000016090ae06f945e7b70fce83bc55c3/cattouchret,Toyota,Spade,,,,,,,19.935562,6.728471
1821,2019,239,J,1793,5392,2,1890,-1,PICKUP,159,4500000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001609250a9d9a34e8c733d59e21296/cattouchret,Toyota,Tacoma,,,,,,,-16.344172,-11.691909
1822,2017,130,M,1735,3715,5,1670,-1,MINIVAN,69,1000000,1,http://avatars.mds.yandex.net/get-verba/1540742/2a0000016db4a32045b424cb153df9d1cab6/cattouchret,Toyota,Tank,,,,,,,11.351361,16.761509
1823,2010,260,J,1930,5809,4,2029,-1,PICKUP,236,2500000,3,http://avatars.mds.yandex.net/get-verba/1030388/2a000001609d2afe8ecb1b267d42e59bd18d/cattouchret,Toyota,Tundra,,,,,,,-13.702628,-16.317003
1824,2011,260,J,1930,5809,4,2029,-1,PICKUP,236,5000000,1,http://avatars.mds.yandex.net/get-verba/1030388/2a000001609d2afe8ecb1b267d42e59bd18d/cattouchret,Toyota,Tundra,,,,,,,-13.702601,-16.316977
1825,2012,260,J,1930,5809,4,2029,-1,PICKUP,236,2900000,2,http://avatars.mds.yandex.net/get-verba/1030388/2a000001609d2afe8ecb1b267d42e59bd18d/cattouchret,Toyota,Tundra,,,,,,,-13.702599,-16.316969
1826,2017,264,J,1930,5814,4,2029,-1,PICKUP,381,5500000,1,http://avatars.mds.yandex.net/get-verba/216201/2a000001609b9ed15fe2e423578eee60e096/cattouchret,Toyota,Tundra,,,,,,,-13.698505,-16.340313
1827,2019,264,J,1930,5814,4,2029,-1,PICKUP,381,5500000,2,http://avatars.mds.yandex.net/get-verba/216201/2a000001609b9ed15fe2e423578eee60e096/cattouchret,Toyota,Tundra,,,,,,,-13.698497,-16.340322
1828,2010,206,J,1610,4801,5,1905,-1,ALLROAD_5_DOORS,182,1400000,2,http://avatars.mds.yandex.net/get-verba/1030388/2a000001609d690660a58cc9931891f6f77e/cattouchret,Toyota,Venza,,,,,,,-1.4981003,-4.885796
1829,2014,205,J,1610,4833,5,1905,-1,ALLROAD_5_DOORS,185,1700000,1,http://avatars.mds.yandex.net/get-verba/1030388/2a000001609cfb157047c6cdff2cc4d1d7eb/cattouchret,Toyota,Venza,,,,,,,-1.7528248,-4.773183
1830,2010,145,M,1620,4440,5,1790,-1,MINIVAN,132,800000,2,http://avatars.mds.yandex.net/get-verba/787013/2a000001609bd9c5cbd390d78209c521238c/cattouchret,Toyota,Verso,,,,,,,9.151045,-1.8300987
1831,2011,145,M,1620,4440,5,1790,-1,MINIVAN,132,800000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001609bd9c5cbd390d78209c521238c/cattouchret,Toyota,Verso,,,,,,,9.151047,-1.8301055
1832,2013,145,M,1620,4460,5,1790,-1,MINIVAN,132,1200000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d5b81cdee032cbc6a1d80aa60/cattouchret,Toyota,Verso,,,,,,,9.045886,-1.823714
1833,2010,160,M,1875,4640,5,1720,-1,MINIVAN,155,1000000,1,http://avatars.mds.yandex.net/get-verba/937147/2a000001609250bbfc5eff277bde7eb32182/cattouchret,Toyota,Voxy,,,,,,,4.52633,-16.453411
1834,2014,160,M,1825,4710,5,1730,-1,MINIVAN,99,1600000,2,http://avatars.mds.yandex.net/get-verba/216201/2a0000016096691e3f08c9b2629f3a7e6d04/cattouchret,Toyota,Voxy,,,,,,,4.476799,-16.479027
1835,2018,160,M,1825,4710,5,1735,-1,MINIVAN,99,1800000,1,http://avatars.mds.yandex.net/get-verba/787013/2a0000017cf6ceac150e8f8a2005bccd73e2/cattouchret,Toyota,Voxy,,,,,,,4.4709854,-16.47724
1836,2010,155,M,1590,4590,5,1695,-1,MINIVAN,132,850000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d556643d47f1e2ec6e08f60d9/cattouchret,Toyota,Wish,,,,,,,-4.648977,-0.52442545
1837,2013,150,M,1590,4590,5,1695,-1,MINIVAN,130,1000000,1,http://avatars.mds.yandex.net/get-verba/1030388/2a0000016099e0b5d16256de29a75f0b3377/cattouchret,Toyota,Wish,,,,,,,-4.6429496,-0.51976305
1838,2013,133,B,1475,4115,5,1700,-1,HATCHBACK_5_DOORS,88,800000,1,http://avatars.mds.yandex.net/get-verba/1030388/2a0000016712855ff5849abda8356ac153f8/cattouchret,Toyota,Yaris,,,,,,,14.390734,7.7040153
1839,2012,135,C,1447,4266,3,1782,-1,HATCHBACK_3_DOORS,145,900000,3,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d6550bbc490dde3909673737a/cattouchret,Volvo,C30,,,,,,,7.5496793,12.30641
1840,2010,135,C,1454,4476,4,1770,-1,SEDAN,100,650000,1,http://avatars.mds.yandex.net/get-verba/1030388/2a000001609d720c9ba055ca2a4b4c520d6d/cattouchret,Volvo,S40,,,,,,,3.5542612,1.5887731
1841,2011,135,C,1454,4476,4,1770,-1,SEDAN,100,750000,4,http://avatars.mds.yandex.net/get-verba/1030388/2a000001609d720c9ba055ca2a4b4c520d6d/cattouchret,Volvo,S40,,,,,,,3.5542128,1.5888073
1842,2012,135,C,1454,4476,4,1770,-1,SEDAN,100,750000,1,http://avatars.mds.yandex.net/get-verba/1030388/2a000001609d720c9ba055ca2a4b4c520d6d/cattouchret,Volvo,S40,,,,,,,3.5542681,1.5886068
1843,2010,136,D,1484,4628,4,1825,-1,SEDAN,150,1000000,2,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d5d1391ddf03e7a637ade154b/cattouchret,Volvo,S60,,,,,,,-5.0249395,4.275154
1844,2011,136,D,1484,4628,4,1825,-1,SEDAN,150,1000000,6,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d5d1391ddf03e7a637ade154b/cattouchret,Volvo,S60,,,,,,,-5.0251083,4.2752275
1845,2012,136,D,1484,4628,4,1825,-1,SEDAN,150,1000000,8,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d5d1391ddf03e7a637ade154b/cattouchret,Volvo,S60,,,,,,,-5.0251384,4.2753153
1846,2013,136,D,1484,4635,4,1865,-1,SEDAN,152,1400000,3,http://avatars.mds.yandex.net/get-verba/787013/2a000001609cf14a3ee7bbe722b9073f5b2c/cattouchret,Volvo,S60,,,,,,,-5.3385057,4.4030232
1847,2014,136,D,1484,4635,4,1865,-1,SEDAN,152,1300000,7,http://avatars.mds.yandex.net/get-verba/787013/2a000001609cf14a3ee7bbe722b9073f5b2c/cattouchret,Volvo,S60,,,,,,,-5.338564,4.4029374
1848,2015,136,D,1484,4635,4,1865,-1,SEDAN,152,1400000,6,http://avatars.mds.yandex.net/get-verba/787013/2a000001609cf14a3ee7bbe722b9073f5b2c/cattouchret,Volvo,S60,,,,,,,-5.3383837,4.4031415
1849,2019,142,D,1431,4761,4,1850,-1,SEDAN,190,4000000,3,http://avatars.mds.yandex.net/get-verba/937147/2a000001642719408eb5471232bd4d560d1b/cattouchret,Volvo,S60,,,,,,,-7.54029,9.97405
1850,2010,151,E,1493,4851,4,1861,-1,SEDAN,249,800000,3,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d57f28bec53f6efaa5da1218a/cattouchret,Volvo,S80,,,,,,,-13.249708,5.9698606
1851,2011,151,E,1493,4851,4,1861,-1,SEDAN,249,800000,5,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d57f28bec53f6efaa5da1218a/cattouchret,Volvo,S80,,,,,,,-13.249702,5.969856
1852,2012,151,E,1493,4851,4,1861,-1,SEDAN,249,1100000,3,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d57f28bec53f6efaa5da1218a/cattouchret,Volvo,S80,,,,,,,-13.24973,5.9698944
1853,2013,149,E,1493,4854,4,1861,-1,SEDAN,181,1200000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d33f7003f53442dd981ea5083/cattouchret,Volvo,S80,,,,,,,-14.048908,8.443966
1854,2014,149,E,1493,4854,4,1861,-1,SEDAN,181,1400000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d33f7003f53442dd981ea5083/cattouchret,Volvo,S80,,,,,,,-14.04901,8.443914
1855,2015,149,E,1493,4854,4,1861,-1,SEDAN,181,1700000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d33f7003f53442dd981ea5083/cattouchret,Volvo,S80,,,,,,,-14.048929,8.443944
1856,2017,152,E,1443,4963,4,1890,-1,SEDAN,190,3000000,9,http://avatars.mds.yandex.net/get-verba/216201/2a000001609669d706908a5d4142cedf1f88/cattouchret,Volvo,S90,,,,,,,-17.153154,3.503931
1857,2019,152,E,1443,4963,4,1890,-1,SEDAN,190,3000000,3,http://avatars.mds.yandex.net/get-verba/216201/2a000001609669d706908a5d4142cedf1f88/cattouchret,Volvo,S90,,,,,,,-17.153156,3.5039227
1858,2020,152,E,1446,4969,4,1879,-1,SEDAN,190,4000000,3,http://avatars.mds.yandex.net/get-verba/997355/2a00000172503b03e4d1b079b67af4f17cb2/cattouchret,Volvo,S90,,,,,,,-17.181295,3.5526745
1859,2014,133,C,1445,4369,5,1783,-1,HATCHBACK_5_DOORS,122,1200000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d537e55855cc99fc0f0a8ab02/cattouchret,Volvo,V40,,,,,,,4.2349854,11.368432
1860,2010,135,D,1457,4522,5,1770,-1,WAGON,100,750000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d148451a487f64701d14e4578/cattouchret,Volvo,V50,,,,,,,1.3046745,1.3183749
1861,2011,135,D,1457,4522,5,1770,-1,WAGON,100,650000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d148451a487f64701d14e4578/cattouchret,Volvo,V50,,,,,,,1.3044221,1.3185252
1862,2011,136,D,1484,4628,5,1825,-1,WAGON,304,1000000,1,http://avatars.mds.yandex.net/get-verba/216201/2a000001609d2abcbb6b3418ffb35fbab674/cattouchret,Volvo,V60,,,,,,,-2.7299356,7.630112
1863,2018,210,D,1499,4784,5,1850,-1,WAGON,250,2300000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001661b0412076ae7ddf3e10a571a5d/cattouchret,Volvo,V60 Cross Country,,,,,,,-9.190883,6.514554
1864,2017,153,E,1475,4936,5,1890,-1,WAGON,150,2400000,1,http://avatars.mds.yandex.net/get-verba/1030388/2a000001609214922cefbbd82bb295012535/cattouchret,Volvo,V90,,,,,,,-17.358688,4.7967386
1865,2017,210,E,1543,4939,5,1879,-1,WAGON,190,3000000,7,http://avatars.mds.yandex.net/get-verba/787013/2a0000016091d9a47058dbdd9cbdcc31c959/cattouchret,Volvo,V90 Cross Country,,,,,,,-18.293633,5.647987
1866,2018,210,E,1543,4939,5,1879,-1,WAGON,190,4000000,4,http://avatars.mds.yandex.net/get-verba/787013/2a0000016091d9a47058dbdd9cbdcc31c959/cattouchret,Volvo,V90 Cross Country,,,,,,,-18.293697,5.647998
1867,2019,210,E,1543,4939,5,1879,-1,WAGON,190,4000000,1,http://avatars.mds.yandex.net/get-verba/787013/2a0000016091d9a47058dbdd9cbdcc31c959/cattouchret,Volvo,V90 Cross Country,,,,,,,-18.293623,5.6479483
1868,2018,211,J,1652,4425,5,1863,-1,ALLROAD_5_DOORS,150,3000000,2,http://avatars.mds.yandex.net/get-verba/216201/2a000001608ff9c0441eb796b72f8187c190/cattouchret,Volvo,XC40,,,,,,,10.638862,-3.90141
1869,2019,211,J,1652,4425,5,1863,-1,ALLROAD_5_DOORS,150,4000000,6,http://avatars.mds.yandex.net/get-verba/216201/2a000001608ff9c0441eb796b72f8187c190/cattouchret,Volvo,XC40,,,,,,,10.638839,-3.9013193
1870,2020,211,J,1652,4425,5,1863,-1,ALLROAD_5_DOORS,150,4000000,1,http://avatars.mds.yandex.net/get-verba/216201/2a000001608ff9c0441eb796b72f8187c190/cattouchret,Volvo,XC40,,,,,,,10.638832,-3.9013133
1871,2010,230,J,1713,4627,5,1891,-1,ALLROAD_5_DOORS,136,1100000,3,http://avatars.mds.yandex.net/get-verba/216201/2a000001609d6ac0c79b0d474f04c3a4992a/cattouchret,Volvo,XC60,,,,,,,6.1034245,-12.048101
1872,2011,230,J,1713,4627,5,1891,-1,ALLROAD_5_DOORS,136,1300000,3,http://avatars.mds.yandex.net/get-verba/216201/2a000001609d6ac0c79b0d474f04c3a4992a/cattouchret,Volvo,XC60,,,,,,,6.103321,-12.048404
1873,2012,230,J,1713,4627,5,1891,-1,ALLROAD_5_DOORS,136,1600000,8,http://avatars.mds.yandex.net/get-verba/216201/2a000001609d6ac0c79b0d474f04c3a4992a/cattouchret,Volvo,XC60,,,,,,,6.103419,-12.048099
1874,2013,230,J,1713,4644,5,1891,-1,ALLROAD_5_DOORS,150,1700000,3,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d0d35278defbca82683ffd290/cattouchret,Volvo,XC60,,,,,,,5.9904156,-12.104409
1875,2014,230,J,1713,4644,5,1891,-1,ALLROAD_5_DOORS,150,1800000,8,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d0d35278defbca82683ffd290/cattouchret,Volvo,XC60,,,,,,,5.990418,-12.104406
1876,2015,230,J,1713,4644,5,1891,-1,ALLROAD_5_DOORS,150,2300000,11,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d0d35278defbca82683ffd290/cattouchret,Volvo,XC60,,,,,,,5.99045,-12.104254
1877,2016,230,J,1713,4644,5,1891,-1,ALLROAD_5_DOORS,150,2200000,4,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d0d35278defbca82683ffd290/cattouchret,Volvo,XC60,,,,,,,5.9904184,-12.104387
1878,2017,216,J,1658,4688,5,1999,-1,ALLROAD_5_DOORS,190,2300000,2,http://avatars.mds.yandex.net/get-verba/1030388/2a0000016095023552ab0c397c34132eaaeb/cattouchret,Volvo,XC60,,,,,,,0.16876288,-9.871322
1879,2018,216,J,1658,4688,5,1999,-1,ALLROAD_5_DOORS,190,4000000,8,http://avatars.mds.yandex.net/get-verba/1030388/2a0000016095023552ab0c397c34132eaaeb/cattouchret,Volvo,XC60,,,,,,,0.16874513,-9.871319
1880,2019,216,J,1658,4688,5,1999,-1,ALLROAD_5_DOORS,190,4500000,3,http://avatars.mds.yandex.net/get-verba/1030388/2a0000016095023552ab0c397c34132eaaeb/cattouchret,Volvo,XC60,,,,,,,0.16863629,-9.871309
1881,2020,216,J,1658,4688,5,1999,-1,ALLROAD_5_DOORS,190,5000000,12,http://avatars.mds.yandex.net/get-verba/1030388/2a0000016095023552ab0c397c34132eaaeb/cattouchret,Volvo,XC60,,,,,,,0.1686357,-9.87131
1882,2010,210,D,1604,4838,5,1870,-1,WAGON,163,1200000,3,http://avatars.mds.yandex.net/get-verba/216201/2a000001609d49715379c343c098a4335ed2/cattouchret,Volvo,XC70,,,,,,,-1.7061371,-4.676794
1883,2011,210,D,1604,4838,5,1870,-1,WAGON,163,1400000,8,http://avatars.mds.yandex.net/get-verba/216201/2a000001609d49715379c343c098a4335ed2/cattouchret,Volvo,XC70,,,,,,,-1.7061365,-4.6767955
1884,2012,210,D,1604,4838,5,1870,-1,WAGON,163,1500000,5,http://avatars.mds.yandex.net/get-verba/216201/2a000001609d49715379c343c098a4335ed2/cattouchret,Volvo,XC70,,,,,,,-1.706135,-4.676795
1885,2013,210,D,1604,4838,5,1870,-1,WAGON,181,1900000,7,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d553206d7901141f9a4b02a2a/cattouchret,Volvo,XC70,,,,,,,-1.7244684,-4.6835103
1886,2014,210,D,1604,4838,5,1870,-1,WAGON,181,1900000,3,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d553206d7901141f9a4b02a2a/cattouchret,Volvo,XC70,,,,,,,-1.7244672,-4.6835113
1887,2015,210,D,1604,4838,5,1870,-1,WAGON,181,2200000,2,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d553206d7901141f9a4b02a2a/cattouchret,Volvo,XC70,,,,,,,-1.7243522,-4.683358
1888,2016,210,D,1604,4838,5,1870,-1,WAGON,181,2600000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d553206d7901141f9a4b02a2a/cattouchret,Volvo,XC70,,,,,,,-1.7242309,-4.683374
1889,2010,218,J,1784,4807,5,1936,-1,ALLROAD_5_DOORS,200,1400000,5,http://avatars.mds.yandex.net/get-verba/787013/2a000001609ae874f14b7837a86cac97a93c/cattouchret,Volvo,XC90,,,,,,,-3.5847754,-10.208565
1890,2011,218,J,1784,4807,5,1936,-1,ALLROAD_5_DOORS,200,1500000,16,http://avatars.mds.yandex.net/get-verba/787013/2a000001609ae874f14b7837a86cac97a93c/cattouchret,Volvo,XC90,,,,,,,-3.5846431,-10.208677
1891,2012,218,J,1784,4807,5,1936,-1,ALLROAD_5_DOORS,200,1800000,1,http://avatars.mds.yandex.net/get-verba/787013/2a000001609ae874f14b7837a86cac97a93c/cattouchret,Volvo,XC90,,,,,,,-3.5846183,-10.208582
1892,2013,218,J,1784,4807,5,1936,-1,ALLROAD_5_DOORS,200,1600000,2,http://avatars.mds.yandex.net/get-verba/787013/2a000001609ae874f14b7837a86cac97a93c/cattouchret,Volvo,XC90,,,,,,,-3.5846088,-10.208583
1893,2014,237,J,1775,4950,5,2008,-1,ALLROAD_5_DOORS,225,1700000,2,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d099d17bc8706611c7a12ba8a/cattouchret,Volvo,XC90,,,,,,,-8.236236,-9.286861
1894,2015,237,J,1775,4950,5,2008,-1,ALLROAD_5_DOORS,225,2900000,10,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d099d17bc8706611c7a12ba8a/cattouchret,Volvo,XC90,,,,,,,-8.236138,-9.286486
1895,2016,237,J,1775,4950,5,2008,-1,ALLROAD_5_DOORS,225,3000000,4,http://avatars.mds.yandex.net/get-verba/787013/2a000001609d099d17bc8706611c7a12ba8a/cattouchret,Volvo,XC90,,,,,,,-8.236109,-9.28641
